method_id,route_id,case_id,pool,engine,source_runtime_ms,rewrite_runtime_ms,speedup_ratio,timing_success,exact_match,timing_row_type,source_artifact,notes
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0022,LONGTAIL,spark,62.52906005829573,66.22352497652173,0.9442121977116772,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,LONGTAIL,mysql,0.47086202539503574,0.46401703730225563,1.0147515878567221,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,LONGTAIL,pg,4.345288034528494,4.412066889926791,0.9848644961501467,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0023,LONGTAIL,spark,63.6946561280638,64.1352809034288,0.9931297599518046,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,LONGTAIL,mysql,0.4247028846293688,0.4349350929260254,0.9764741717486638,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,LONGTAIL,pg,5.407721037045121,5.51284896209836,0.9809303817724722,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,LONGTAIL_0024,LONGTAIL,spark,55.917236022651196,57.22606601193547,0.9771287792347757,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,PERF,mysql,0.36838511005043983,0.3845458850264549,0.9579743910797451,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,PERF,pg,2.516699954867363,2.491544932126999,1.010096154564987,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,PERF,spark,46.64899781346321,48.02329000085592,0.9713827980680162,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,PERF,mysql,0.40465197525918484,0.4228251054883003,0.957019746478563,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,PERF,pg,6.0328051913529634,5.986470030620694,1.0077399804050242,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0013,PERF,mysql,0.4718019627034664,0.4661260172724724,1.0121768475061887,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0013,PERF,pg,12.342997826635838,12.434069067239761,0.9926756687524062,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0017,PERF,mysql,0.47417799942195415,0.49793184734880924,0.9522949816258386,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0017,PERF,pg,8.09065904468298,8.051319979131222,1.0048860392648316,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0019,PERF,mysql,0.35739107988774776,0.34607015550136566,1.0327128017438574,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0019,PERF,pg,5.125512834638357,4.9962319899350405,1.0258756688968316,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0024,PERF,mysql,0.5088511388748884,0.44366600923240185,1.146923875812044,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0024,PERF,pg,8.978660916909575,8.729537948966026,1.028537932866545,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,PERF,mysql,0.8587699849158525,0.8352808654308319,1.028121223000727,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,PERF,pg,10.213578119874,10.41309698484838,0.9808396229032832,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,PERF,spark,122.00549594126642,106.6796148661524,1.1436626959550138,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,PERF,mysql,0.9614420123398304,1.020221970975399,0.9423851276410259,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,PERF,pg,8.398127974942327,8.857148000970483,0.9481751884491643,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,PERF,spark,130.17625617794693,130.2662508096546,0.9993091485235177,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0052,PERF,mysql,0.5146060138940811,0.5607448983937502,0.9177185835629827,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0052,PERF,pg,8.898921078070998,8.797945221886039,1.011477209011687,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0052,PERF,spark,83.65966402925551,78.49983684718609,1.065730419186908,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0056,PERF,mysql,0.5828719586133957,0.6060421001166105,0.9617680991159582,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0056,PERF,pg,12.80950685031712,12.589100981131196,1.017507673464235,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0056,PERF,spark,97.85747085697949,108.12957398593426,0.9050019088182943,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0062,PERF,mysql,0.43099699541926384,0.4197771195322275,1.0267281739879939,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0062,PERF,pg,15.339909121394157,15.86310495622456,0.9670180688916702,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0062,PERF,spark,63.71208280324936,79.89051192998886,0.7974924839520707,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0077,PERF,mysql,0.37434790283441544,0.4070580471307039,0.9196425558299172,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0077,PERF,pg,9.96895506978035,9.705821052193642,1.0271109487978078,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0082,PERF,mysql,0.4061381332576275,0.3959839232265949,1.0256429855744977,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0082,PERF,pg,11.294743977487087,11.345702223479748,0.9955085859835804,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0082,PERF,spark,75.07977378554642,80.71977482177317,0.930128632684126,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,route-separated SQLGlot timing after checker backfill
calcite_hep,calcite_hep_fail_closed_120,CONS_0005,CONS,mysql,141.907474026,140.277442988,1.01162005097,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0005,CONS,pg,380.378462025,377.997440984,1.00629904011,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0005,CONS,spark,262.299782014,237.225771998,1.10569682124,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0007,CONS,mysql,121.056764037,119.617640041,1.01203103485,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0007,CONS,pg,394.414465991,377.640757011,1.04441710453,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0007,CONS,spark,148.57184689,153.30540901,0.969123319583,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0009,CONS,mysql,154.800922959,151.480346103,1.02192084281,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0009,CONS,pg,484.513610951,378.195353085,1.28111994766,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0009,CONS,spark,355.541015975,334.996305988,1.06132816876,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0010,CONS,mysql,139.355620951,139.703518013,0.997509747313,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0010,CONS,pg,486.916804919,479.771096027,1.01489399622,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0010,CONS,spark,196.289006039,199.551940081,0.983648697974,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0011,CONS,mysql,161.234756,156.173225027,1.03240972307,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0011,CONS,pg,490.824926994,378.417134983,1.29704731001,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0011,CONS,spark,275.568275014,275.366437971,1.00073297619,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0012,CONS,mysql,139.299547067,135.775614996,1.02595408661,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0012,CONS,pg,448.472055024,475.314183044,0.943527609785,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0012,CONS,spark,201.876863954,198.838307057,1.01528154681,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0024,CONS,mysql,139.793196111,135.838435963,1.02911370497,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0024,CONS,pg,381.074648001,378.132754005,1.00778005598,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0024,CONS,spark,185.421249946,182.130445028,1.01806839553,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0036,CONS,mysql,113.440440036,116.06549297,0.977383002765,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0036,CONS,pg,376.033833018,477.234572987,0.787943402055,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,CONS_0036,CONS,spark,105.949996971,109.558106051,0.967066708158,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0037,CONS,mysql,131.460523,133.005812997,0.988381786012,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,CONS_0037,CONS,pg,376.32064207,483.23529202,0.778752397195,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,CONS_0037,CONS,spark,208.4869151,195.840509958,1.06457502151,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0011,LONGTAIL,mysql,135.479510995,144.450007938,0.937898951538,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0011,LONGTAIL,pg,381.683200947,488.074199995,0.782018801549,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0011,LONGTAIL,spark,267.204502015,256.516841007,1.04166455881,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0012,LONGTAIL,mysql,151.758593973,157.176429988,0.96553022603,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-2 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0012,LONGTAIL,pg,491.289295023,483.331864933,1.01646369848,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0012,LONGTAIL,spark,356.304229936,358.761568903,0.993150495537,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-2 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0013,LONGTAIL,mysql,170.068994048,175.351192011,0.969876463901,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-3c numeric-scale recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0013,LONGTAIL,pg,384.23515507,384.460991947,0.999412588321,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-4b recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0013,LONGTAIL,spark,483.330073068,529.777135001,0.912327167662,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-4b recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0022,LONGTAIL,mysql,152.019617963,155.911192996,0.975039796958,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0022,LONGTAIL,pg,382.874922012,436.169184046,0.877812867155,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-2 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0022,LONGTAIL,spark,322.151608067,266.047309036,1.21088091149,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0023,LONGTAIL,mysql,133.696228964,135.336475912,0.987880230092,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0023,LONGTAIL,pg,378.836067044,396.417889046,0.955648262888,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-2 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0023,LONGTAIL,spark,200.077009038,202.066641999,0.990153580316,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0024,LONGTAIL,mysql,141.061970033,141.564032063,0.996453463335,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0024,LONGTAIL,pg,378.821220016,379.587867064,0.9979803173,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; round-2 recovery exact row
calcite_hep,calcite_hep_fail_closed_120,LONGTAIL_0024,LONGTAIL,spark,214.276117971,211.12670505,1.01491716986,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0006,PERF,pg,475.416827947,373.534627026,1.27275169034,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0007,PERF,mysql,114.699440077,114.955725963,0.997770568763,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0007,PERF,pg,383.721204009,584.340539994,0.656673938818,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0007,PERF,spark,92.9443369387,94.5267860079,0.983259252366,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0008,PERF,mysql,157.089949935,150.616839994,1.04297733203,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; bounded recovery canary exact row
calcite_hep,calcite_hep_fail_closed_120,PERF_0008,PERF,pg,487.296279985,378.923824057,1.28600063931,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_pg_rewrite; base PG40 exact row from retained execution validity packet
calcite_hep,calcite_hep_fail_closed_120,PERF_0008,PERF,spark,213.113522972,213.227501954,0.999465458344,true,true,route_exact_timed_row,reports/evaluation/common_core_v0/runs/calcite_hep_93_exact_timing_01/timing_event_long.csv,source_subroute=calcite_hep_same_engine_rewrite; base non-PG exact row from retained execution expansion packet
