row_id,method_id,route_id,case_id,engine,timing_denominator_id,warmup_count,repeat_count,timeout_policy,source_sql_artifact,candidate_sql_artifact,schema_artifact,result_check_artifact,witness_artifact,timing_json_artifact,stdout_log_artifact,stderr_log_artifact,notes
sqlglot_transpile_same_dialect_noop__PERF_0006__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0006/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0006/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0006__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0006__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0006__spark,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0006,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0006/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0006/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0006__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0006__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0008__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0008/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0008__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0008__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0008__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0008,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0008/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0008__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0008__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0013__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0013,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0013/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0013__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0013__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0013__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0013,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0013/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0013__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0013__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0017__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0017,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0017/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0017/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0017__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0017__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0017__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0017,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0017/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0017/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0017__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0017__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0019__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0019,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0019/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0019/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0019__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0019__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0019__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0019,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0019/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0019/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0019__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0019__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0024__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0024,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0024/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0024/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0024__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0024__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0024__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0024,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0024/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0024__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0024__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0034__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0034/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0034/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0034__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0034/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0034/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0034__spark,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0034,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0034/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0034/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0034__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0035__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0035/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0035/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0035__pg,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,pg,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0035/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0035/pg/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__pg.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__pg.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0035__spark,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0035,spark,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0035/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0035/spark/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__spark.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0035__spark.stderr.log,route-separated SQLGlot timing after checker backfill
sqlglot_transpile_same_dialect_noop__PERF_0052__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,PERF_0052,mysql,sqlglot_transpile_same_dialect_noop_exact72_timing,1,3,30s_per_query_attempt,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0052/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0052/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,cases/PERF/PERF_0052/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timings/sqlglot_transpile_same_dialect_noop/PERF_0052/mysql/timing.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0052__mysql.stdout.log,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/logs/sqlglot_transpile_same_dialect_noop__PERF_0052__mysql.stderr.log,route-separated SQLGlot timing after checker backfill
