row_id,method_id,route_id,case_id,engine,backfill_scope,source_sql_artifact,candidate_sql_artifact,schema_artifact,witness_artifact,workspace,notes
sqlglot_optimize_same_dialect__CONS_0010__mysql,sqlglot,sqlglot_optimize_same_dialect,CONS_0010,mysql,optimize_reconstructed_56,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0010/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_optimize_same_dialect/optimize_reconstructed_56,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PERF_0082__pg,sqlglot,sqlglot_optimize_same_dialect,PERF_0082,pg,optimize_reconstructed_56,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0082/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PERF_0082__spark,sqlglot,sqlglot_optimize_same_dialect,PERF_0082,spark,optimize_reconstructed_56,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/spark/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/spark/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/spark/sqlglot_optimize_same_dialect/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PERF/PERF_0082/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0082/spark/sqlglot_optimize_same_dialect/optimize_reconstructed_56,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0003__pg__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0003,pg,optimize_port_execution_only_9,cases/PORT/PORT_0003/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0003/pg/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0003/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0003/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0003/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0004__mysql__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0004,mysql,optimize_port_execution_only_9,cases/PORT/PORT_0004/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0004/mysql/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0004/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0004/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0004/mysql/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0005__pg__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0005,pg,optimize_port_execution_only_9,cases/PORT/PORT_0005/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0005/pg/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0005/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0005/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0005/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0008__pg__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0008,pg,optimize_port_execution_only_9,cases/PORT/PORT_0008/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0008/pg/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0008/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0008/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0008/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0012__pg__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0012,pg,optimize_port_execution_only_9,cases/PORT/PORT_0012/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0012/pg/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0012/schema/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0012/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0012/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0013__mysql__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0013,mysql,optimize_port_execution_only_9,cases/PORT/PORT_0013/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0013/mysql/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0013/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0013/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0013/mysql/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0022__mysql__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0022,mysql,optimize_port_execution_only_9,cases/PORT/PORT_0022/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0022/mysql/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0022/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0022/mysql/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0024__mysql__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0024,mysql,optimize_port_execution_only_9,cases/PORT/PORT_0024/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0024/mysql/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0024/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0024/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0024/mysql/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_optimize_same_dialect__PORT_0025__mysql__port_exec_only,sqlglot,sqlglot_optimize_same_dialect,PORT_0025,mysql,optimize_port_execution_only_9,cases/PORT/PORT_0025/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0025/mysql/sqlglot_optimize_same_dialect.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0025/schema/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/PORT/PORT_0025/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0025/mysql/sqlglot_optimize_same_dialect/optimize_port_execution_only_9,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0005__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0005/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0005/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0005__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0005/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0005__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0005,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0005/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0005/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0007__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0007/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0007/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0007__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0007/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0007__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0007,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0007/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0007/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0009__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0009/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0009__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0009/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0009__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0009,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0009/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0010__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0010/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0010__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0010/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0010__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0010,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0010/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0011__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0011/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0011__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0011/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0011__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0011,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0011/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0012__mysql,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,mysql,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/ddl_mysql.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0012/validation/mysql_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/mysql/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0012__pg,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,pg,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0012/validation/pg_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
sqlglot_transpile_same_dialect_noop__CONS_0012__spark,sqlglot,sqlglot_transpile_same_dialect_noop,CONS_0012,spark,noop_reconstructed_72,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/ddl_spark.sql,/home/tianci_gao/code/sql-rewrite-bench/cases/CONS/CONS_0012/validation/spark_witness_data.sql,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/spark/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72,checker/result comparison only; no SQLGlot regeneration; no timing
