case_id,pool,engine,route_id,source_sql_path,schema_path,prompt_path,raw_response_path,generated_sql_path,denominator_id,method_id,temperature,top_p,max_tokens
PORT_0004,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0004/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0004/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0004/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0005,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0005/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0005/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0005,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0005/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0005/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0005,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0005/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0005/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0005/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0008,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0008/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0008/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0008,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0008/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0008/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0008,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0008/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0008/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0008/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0012,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0012/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0012/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0012,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0012/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0012/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0012,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0012/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0012/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0012/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0013,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0013/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0013/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0013,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0013/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0013/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0013,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0013/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0013/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0013/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0022,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0022/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0022/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0022/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0022,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0022/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0022/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0022/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0022,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0022/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0022/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0022/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0024,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0024/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0024/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0024/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0024,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0024/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0024/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0024/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0024,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0024/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0024/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0024/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0025,portability,mysql,direct_llm_same_engine_rewrite,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0025/mysql/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0025/mysql/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0025/mysql/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0025,portability,pg,direct_llm_same_engine_rewrite,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0025/pg/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0025/pg/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0025/pg/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
PORT_0025,portability,spark,direct_llm_same_engine_rewrite,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/prompts/PORT_0025/spark/prompt.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/raw_responses/PORT_0025/spark/response.txt,reports/evaluation/common_core_v0/runs/direct_llm_same_engine_generation_01/generated/PORT_0025/spark/direct_llm_same_engine_rewrite.sql,common_core_v0_40,direct_llm,0,1,2048
