selected_order,candidate_id,case_id,pool,engine,method_id,route_id,outcome_type_hint,retained_speedup,source_sql_artifact,rewrite_sql_artifact,schema_artifact,witness_data_artifact,exact_evidence_artifact,timing_source_artifact,normalized_tags,tag_families_present,selected_status,notes
44,sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0023__pg,LONGTAIL_0023,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,1.0506688391547405,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0023/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0023/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|sql_feature:primary:outer_join|sql_feature:secondary:expression_complexity|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
45,sqlglot__sqlglot_optimize_same_dialect__LONGTAIL_0024__pg,LONGTAIL_0024,longtail,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,1.0210517051997445,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:suspected:datetime_semantics_gap|rewrite_opportunity:primary:cte_strategy|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:cte|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:manual_gap_fill_realism|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
46,sqlglot__sqlglot_optimize_same_dialect__PERF_0006__pg,PERF_0006,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,0.9642283012163848,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0006/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0006/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:scan|plan_operator:present:sort|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|sql_feature:secondary:expression_complexity|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
47,sqlglot__sqlglot_optimize_same_dialect__PERF_0007__pg,PERF_0007,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,0.9344963843155071,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0007/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:scan|portability:suspected:datetime_semantics_gap|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:date_time_function|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
48,sqlglot__sqlglot_optimize_same_dialect__PERF_0033__pg,PERF_0033,performance,pg,sqlglot,sqlglot_optimize_same_dialect,regression,0.9381762341831631,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0033/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0033/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:predicate_pushdown|rewrite_opportunity:secondary:join_reorder|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
49,sqlglot__sqlglot_optimize_same_dialect__PERF_0034__pg,PERF_0034,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,1.017644223741638,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0034/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0034/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:sort|rewrite_opportunity:primary:materialization_strategy|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:cte|sql_feature:primary:set_operation|workload_realism:case_specific:long_tail_structure|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
50,sqlglot__sqlglot_optimize_same_dialect__PERF_0035__pg,PERF_0035,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,0.9648371610687768,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0035/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0035/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:window|portability:suspected:type_semantics_gap|rewrite_opportunity:primary:aggregation_rewrite|rewrite_opportunity:secondary:cte_strategy|sql_feature:primary:cte|sql_feature:primary:window_function|sql_feature:secondary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
51,sqlglot__sqlglot_optimize_same_dialect__PERF_0056__pg,PERF_0056,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,0.965092606323771,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0056/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0056/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:predicate_pushdown|sql_feature:primary:correlated_subquery|workload_realism:source_inherited:classic_analytical_baseline,plan_operator|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
52,sqlglot__sqlglot_optimize_same_dialect__PERF_0077__pg,PERF_0077,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,0.9765650751681626,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0077/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0077/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
53,sqlglot__sqlglot_optimize_same_dialect__PERF_0082__pg,PERF_0082,performance,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,1.0146345130890408,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/ddl_pg.sql,cases/PERF/PERF_0082/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PERF_0082/pg/sqlglot_optimize_same_dialect/optimize_reconstructed_56/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:delta_relevant:materialize|plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|rewrite_opportunity:primary:join_reorder|rewrite_opportunity:secondary:predicate_pushdown|workload_realism:source_inherited:classic_analytical_baseline|workload_realism:source_inherited:real_data_correlation,plan_operator|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
54,sqlglot__sqlglot_optimize_same_dialect__PORT_0005__pg,PORT_0005,portability,pg,sqlglot,sqlglot_optimize_same_dialect,speedup,1.0775383235101237,cases/PORT/PORT_0005/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0005/pg/sqlglot_optimize_same_dialect.sql,cases/PORT/PORT_0005/schema/ddl_pg.sql,cases/PORT/PORT_0005/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0005/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:filter|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:sort|portability:confirmed:identifier_quoting|portability:confirmed:limit_fetch_gap|portability:suspected:null_semantics_gap|rewrite_opportunity:primary:dialect_adaptation|rewrite_opportunity:secondary:order_limit_simplification|workload_realism:case_specific:result_size_sensitivity|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
55,sqlglot__sqlglot_optimize_same_dialect__PORT_0008__pg,PORT_0008,portability,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,1.0371432688256155,cases/PORT/PORT_0008/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0008/pg/sqlglot_optimize_same_dialect.sql,cases/PORT/PORT_0008/schema/ddl_pg.sql,cases/PORT/PORT_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0008/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:filter|plan_operator:present:join|plan_operator:present:scan|portability:confirmed:datetime_semantics_gap|portability:confirmed:identifier_quoting|portability:confirmed:type_semantics_gap|rewrite_opportunity:primary:dialect_adaptation|rewrite_opportunity:secondary:function_normalization|sql_feature:primary:date_time_function|sql_feature:secondary:expression_complexity|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
56,sqlglot__sqlglot_optimize_same_dialect__PORT_0012__pg,PORT_0012,portability,pg,sqlglot,sqlglot_optimize_same_dialect,neutral,1.0201676708617664,cases/PORT/PORT_0012/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PORT_0012/pg/sqlglot_optimize_same_dialect.sql,cases/PORT/PORT_0012/schema/ddl_pg.sql,cases/PORT/PORT_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/PORT_0012/pg/sqlglot_optimize_same_dialect/optimize_port_execution_only_9/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:filter|plan_operator:present:scan|portability:confirmed:datetime_semantics_gap|portability:confirmed:identifier_quoting|portability:confirmed:type_semantics_gap|rewrite_opportunity:primary:dialect_adaptation|rewrite_opportunity:secondary:expression_simplification|rewrite_opportunity:secondary:function_normalization|sql_feature:primary:date_time_function|sql_feature:primary:expression_complexity|workload_realism:case_specific:complex_expression_density|workload_realism:source_inherited:realistic_query_style,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
57,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0005__pg,CONS_0005,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,regression,0.929773350263146,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0005/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0005/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:join|plan_operator:present:scan|plan_operator:present:sort|plan_operator:present:subquery|portability:confirmed:null_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|sql_feature:primary:correlated_subquery,plan_operator|portability|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
58,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0007__pg,CONS_0007,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0166714496443403,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0007/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0007/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:subquery|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:materialization_strategy|sql_feature:primary:correlated_subquery|sql_feature:primary:subquery_in_from,plan_operator|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
59,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0009__pg,CONS_0009,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0444224005670348,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0009/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0009/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:set_op|plan_operator:present:subquery|portability:suspected:null_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:correlated_subquery|sql_feature:primary:set_operation|sql_feature:secondary:subquery_in_from|workload_realism:case_specific:long_tail_structure,plan_operator|portability|rewrite_opportunity|sql_feature|workload_realism,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
60,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0010__pg,CONS_0010,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0412201263595993,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0010/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0010/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:subquery|rewrite_opportunity:primary:subquery_decorrelation|sql_feature:primary:correlated_subquery,plan_operator|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
61,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0011__pg,CONS_0011,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,1.0278532736159975,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0011/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:materialize|plan_operator:present:scan|plan_operator:present:subquery|portability:confirmed:null_semantics_gap|rewrite_opportunity:primary:subquery_decorrelation|rewrite_opportunity:secondary:aggregation_rewrite|sql_feature:primary:correlated_subquery|sql_feature:primary:outer_join,plan_operator|portability|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
62,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0012__pg,CONS_0012,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9675447918854732,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0012/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:limit|plan_operator:present:scan|plan_operator:present:subquery|portability:confirmed:limit_fetch_gap|rewrite_opportunity:primary:order_limit_simplification|rewrite_opportunity:secondary:subquery_decorrelation|sql_feature:primary:correlated_subquery,plan_operator|portability|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
63,sqlglot__sqlglot_transpile_same_dialect_noop__CONS_0024__pg,CONS_0024,consistency,pg,sqlglot,sqlglot_transpile_same_dialect_noop,neutral,0.9653519194351698,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/source.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/generated.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/ddl_pg.sql,cases/CONS/CONS_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_result_check_backfill_01/workspaces/CONS_0024/pg/sqlglot_transpile_same_dialect_noop/noop_reconstructed_72/result_check.json,reports/evaluation/common_core_v0/runs/sqlglot_full_per_case_timing_01/timing_event_long.csv,plan_operator:present:aggregate|plan_operator:present:join|plan_operator:present:scan|plan_operator:present:subquery|rewrite_opportunity:primary:subquery_decorrelation|sql_feature:primary:correlated_subquery|sql_feature:primary:outer_join,plan_operator|rewrite_opportunity|sql_feature,selected_pg_ready_113,Route-separated SQLGlot PG exact-timed row after checker backfill.
