case_id,pool,source_family,engine,route_id,generation_status,is_noop_output,generated_sql_path,controls_native_source_status,controls_native_source_evidence_mode,execution_row_status,source_sql_path,schema_path,witness_data_path,run_local_workspace,execution_command_kind,caveat
LONGTAIL_0023,longtail,Stack Queries,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0023/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0023/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0023,longtail,Stack Queries,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0023/source.sql,cases/LONGTAIL/LONGTAIL_0023/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0023/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0023/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,pg,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_optimize_same_dialect,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
LONGTAIL_0024,longtail,Stack Queries,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/LONGTAIL/LONGTAIL_0024/source.sql,cases/LONGTAIL/LONGTAIL_0024/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/LONGTAIL_0024/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_mysql.sql,cases/PERF/PERF_0006/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_mysql.sql,cases/PERF/PERF_0006/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,pg,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/pg/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_pg.sql,cases/PERF/PERF_0006/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_optimize_same_dialect,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_pg.sql,cases/PERF/PERF_0006/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_spark.sql,cases/PERF/PERF_0006/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0006,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0006/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0006/source.sql,cases/PERF/PERF_0006/schema/ddl_spark.sql,cases/PERF/PERF_0006/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0006/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/mysql/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_mysql.sql,cases/PERF/PERF_0007/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_optimize_same_dialect,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_mysql.sql,cases/PERF/PERF_0007/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/mysql/sqlglot_transpile_same_dialect_noop,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0007,performance,TPC-H,pg,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/pg/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_pg.sql,cases/PERF/PERF_0007/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_optimize_same_dialect,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_pg.sql,cases/PERF/PERF_0007/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/pg/sqlglot_transpile_same_dialect_noop,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0007,performance,TPC-H,spark,sqlglot_optimize_same_dialect,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/spark/sqlglot_optimize_same_dialect.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_spark.sql,cases/PERF/PERF_0007/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_optimize_same_dialect,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,yes,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0007/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,noop_generated,cases/PERF/PERF_0007/source.sql,cases/PERF/PERF_0007/schema/ddl_spark.sql,cases/PERF/PERF_0007/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0007/spark/sqlglot_transpile_same_dialect_noop,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0008,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,cases/PERF/PERF_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_mysql.sql,cases/PERF/PERF_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0008,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_pg.sql,cases/PERF/PERF_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0008/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_pg.sql,cases/PERF/PERF_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0008,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,cases/PERF/PERF_0008/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/spark/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0008/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0008/source.sql,cases/PERF/PERF_0008/schema/ddl_spark.sql,cases/PERF/PERF_0008/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0008/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,cases/PERF/PERF_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/mysql/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_mysql.sql,cases/PERF/PERF_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,cases/PERF/PERF_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0013/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_pg.sql,cases/PERF/PERF_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,cases/PERF/PERF_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/spark/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0013/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0013/source.sql,cases/PERF/PERF_0013/schema/ddl_spark.sql,cases/PERF/PERF_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0013/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,cases/PERF/PERF_0017/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/mysql/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_mysql.sql,cases/PERF/PERF_0017/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,cases/PERF/PERF_0017/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0017/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_pg.sql,cases/PERF/PERF_0017/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,cases/PERF/PERF_0017/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/spark/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0017/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0017/source.sql,cases/PERF/PERF_0017/schema/ddl_spark.sql,cases/PERF/PERF_0017/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0017/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,cases/PERF/PERF_0019/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/mysql/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_mysql.sql,cases/PERF/PERF_0019/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/mysql/sqlglot_transpile_same_dialect_noop,mysql_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,cases/PERF/PERF_0019/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0019/pg/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_pg.sql,cases/PERF/PERF_0019/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/pg/sqlglot_transpile_same_dialect_noop,postgres_inline_cli,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,no,,success,fresh_manual_validation,not_executed_generation_failed,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,cases/PERF/PERF_0019/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/spark/sqlglot_optimize_same_dialect,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,no,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_generation_01/generated/PERF_0019/spark/sqlglot_transpile_same_dialect_noop.sql,success,fresh_manual_validation,ready_to_execute,cases/PERF/PERF_0019/source.sql,cases/PERF/PERF_0019/schema/ddl_spark.sql,cases/PERF/PERF_0019/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/workspaces/PERF_0019/spark/sqlglot_transpile_same_dialect_noop,spark_inline_pyspark,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
