case_id,pool,source_family,engine,route_id,generation_status,execution_row_status,record_row_status,exit_code,status,failure_class,top_error,stdout_log,stderr_log,caveat
PERF_0007,performance,TPC-H,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0007__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0007__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0007,performance,TPC-H,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0007__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0007__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0007,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0008,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0008,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0008,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0008,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0008__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0013,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0013,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0013__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0017,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0017,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0017__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0019,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0019,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0019__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0024,performance,TPC-H,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0024,performance,TPC-H,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0024,performance,TPC-H,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0024,performance,TPC-H,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0024,performance,TPC-H,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0024,performance,TPC-H,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,1,executed_failed,engine_dialect_parse_failure,Spark parse syntax error near end of input,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0024__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0033,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0033,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0033,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0033,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0033,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0033__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0033,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,noop_generated,noop_generated,,noop_generated,expected_noop_outcome,Explicit same-dialect no-op row preserved,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; same-dialect transpile no-op output is explicit and not executed in this pass
PERF_0034,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0034,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0034,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0034,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0034,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0034,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0034__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__mysql__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__mysql__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__pg__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__pg__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__spark__sqlglot_optimize_same_dialect.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__spark__sqlglot_optimize_same_dialect.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0035,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0035__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0052,performance,TPC-DS,mysql,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0052,performance,TPC-DS,mysql,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__mysql__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__mysql__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0052,performance,TPC-DS,pg,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0052,performance,TPC-DS,pg,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__pg__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__pg__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
PERF_0052,performance,TPC-DS,spark,sqlglot_optimize_same_dialect,failed,not_executed_generation_failed,not_executed_generation_failed,,not_executed_generation_failed,expected_generation_failed_outcome,Generation failed earlier; row preserved explicitly,,,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation; generation failed earlier; keep explicit non-executed row
PERF_0052,performance,TPC-DS,spark,sqlglot_transpile_same_dialect_noop,success,ready_to_execute,executed,0,executed_success,none,,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__spark__sqlglot_transpile_same_dialect_noop.stdout.log,/home/tianci_gao/code/sql-rewrite-bench/reports/evaluation/common_core_v0/runs/sqlglot_same_engine_nonport_execution_01/logs/perf_0052__spark__sqlglot_transpile_same_dialect_noop.stderr.log,controls_native_source_status=success; controls_native_source_evidence_mode=fresh_manual_validation
