row_key,case_id,pool,engine,method_id,route_id,source_rewrite_run_id,execution_denominator_id,source_sql_path,schema_path,witness_data_path,generated_sql_path,expected_workspace_dir,expected_source_tsv_path,expected_generated_tsv_path,expected_result_check_path,expected_source_stdout_log,expected_source_stderr_log,expected_generated_stdout_log,expected_generated_stderr_log,expected_row_metadata_path,execution_status_planned,consistency_status_planned,blocker_or_caveat
CONS_0024:mysql,CONS_0024,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_mysql.sql,cases/CONS/CONS_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0024/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0024:spark,CONS_0024,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0024/source.sql,cases/CONS/CONS_0024/schema/ddl_spark.sql,cases/CONS/CONS_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0024/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0024/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0024/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0024/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0036:mysql,CONS_0036,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_mysql.sql,cases/CONS/CONS_0036/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0036/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0036:spark,CONS_0036,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0036/source.sql,cases/CONS/CONS_0036/schema/ddl_spark.sql,cases/CONS/CONS_0036/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0036/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0036/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0036/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0036/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0037:mysql,CONS_0037,consistency,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_mysql.sql,cases/CONS/CONS_0037/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0037/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
CONS_0037:spark,CONS_0037,consistency,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_spark.sql,cases/CONS/CONS_0037/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/CONS_0037/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/CONS_0037/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/CONS_0037/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/CONS_0037/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
PORT_0024:mysql,PORT_0024,portability,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PORT_0024/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
PORT_0024:spark,PORT_0024,portability,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/PORT_0024/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/PORT_0024/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/PORT_0024/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/PORT_0024/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0011:mysql,LONGTAIL_0011,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0011/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0011:spark,LONGTAIL_0011,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0011/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0011/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0011/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0011/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0012:mysql,LONGTAIL_0012,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0012/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0012:spark,LONGTAIL_0012,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0012/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0012/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0012/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0012/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0013:mysql,LONGTAIL_0013,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0013/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0013:spark,LONGTAIL_0013,longtail,spark,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0013/spark/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/spark,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/spark/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/spark/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0013/spark/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/spark/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/spark/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/spark/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0013/spark/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0013/spark/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
LONGTAIL_0022:mysql,LONGTAIL_0022,longtail,mysql,calcite_hep,calcite_hep_same_engine_rewrite,calcite_hep_mysql_spark_rewrite_expansion_80_01,calcite_hep_mysql_spark_execution_expansion_60_only,cases/LONGTAIL/LONGTAIL_0022/source.sql,cases/LONGTAIL/LONGTAIL_0022/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_rewrite_expansion_80_01/generated/LONGTAIL_0022/mysql/calcite_hep_rewrite.sql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/mysql,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/mysql/source.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/mysql/generated.tsv,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/workspaces/LONGTAIL_0022/mysql/result_check.json,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0022/mysql/source.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0022/mysql/source.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0022/mysql/generated.stdout.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/logs/LONGTAIL_0022/mysql/generated.stderr.log,reports/evaluation/common_core_v0/runs/calcite_hep_mysql_spark_execution_expansion_60_01/metadata/LONGTAIL_0022/mysql/row_metadata.json,ready_to_execute,not_applicable,validity_only_rewrite_success_row_from_calcite_hep_mysql_spark_rewrite_expansion_80_01
