run_id,event_id,method_id,method_version,case_id,pool,source_family,task_track,route_id,engine,engine_source,engine_target,git_commit,denominator_id,rewrite_id,rewrite_role,attempt_index,execution_phase,status,failure_bucket,is_denominator_case,is_valid_result,is_speedup_eligible,speedup_exclusion_reason,result_match_status,normalization_policy,baseline_runtime_ms,rewrite_runtime_ms,speedup_ratio,plan_artifact_status,verifier_mode,artifact_path,notes
controls_v0_fresh_source_positive_01,PERF_0077__human_positive__spark,controls,fresh_source_positive_01,PERF_0077,performance,JOB/IMDB,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0077/runs/spark/plans/plan_check.json,command_failed; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__native_source__pg,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__human_positive__pg,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__native_source__mysql,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__human_positive__mysql,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__native_source__spark,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/spark/result_check.json,command_failed; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,PERF_0082__human_positive__spark,controls,fresh_source_positive_01,PERF_0082,performance,JOB/IMDB,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/PERF/PERF_0082/runs/spark/plans/plan_check.json,command_failed; fresh_execution; JOB/IMDB real-schema bridge; human approved for review slate only; taxonomy/status cleanup required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__native_source__pg,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__human_positive__pg,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__native_source__mysql,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__human_positive__mysql,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__native_source__spark,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0005__human_positive__spark,controls,fresh_source_positive_01,CONS_0005,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0005/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__native_source__pg,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__human_positive__pg,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__native_source__mysql,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__human_positive__mysql,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__native_source__spark,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0007__human_positive__spark,controls,fresh_source_positive_01,CONS_0007,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0007/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__native_source__pg,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__human_positive__pg,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__native_source__mysql,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__human_positive__mysql,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__native_source__spark,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0009__human_positive__spark,controls,fresh_source_positive_01,CONS_0009,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0009/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__native_source__pg,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__human_positive__pg,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__native_source__mysql,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__human_positive__mysql,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__native_source__spark,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0010__human_positive__spark,controls,fresh_source_positive_01,CONS_0010,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0010/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__native_source__pg,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__human_positive__pg,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__native_source__mysql,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__human_positive__mysql,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__native_source__spark,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0011__human_positive__spark,controls,fresh_source_positive_01,CONS_0011,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0011/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__native_source__pg,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__human_positive__pg,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__native_source__mysql,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__human_positive__mysql,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__native_source__spark,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,native_source,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/spark/result_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0012__human_positive__spark,controls,fresh_source_positive_01,CONS_0012,consistency,Calcite,control,human_positive,spark,,spark,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0012/runs/spark/plans/plan_check.json,command_failed; fresh_execution; common_core_v0 consistency candidate; human review required before freeze
controls_v0_fresh_source_positive_01,CONS_0024__native_source__pg,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,native_source,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/pg/result_check.json,command_failed; stderr_present; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,CONS_0024__human_positive__pg,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,human_positive,pg,,postgresql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/pg/plans/plan_check.json,command_failed; stderr_present; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,CONS_0024__native_source__mysql,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,native_source,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,source,source,1,execute,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,not_applicable,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/mysql/result_check.json,command_failed; stderr_present; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
controls_v0_fresh_source_positive_01,CONS_0024__human_positive__mysql,controls,fresh_source_positive_01,CONS_0024,consistency,Calcite,control,human_positive,mysql,,mysql,6fbe5d8a41367692c2f6ce2cf5c0296d5ec8e009,common_core_v0_40,rewrite_pos_01,positive,1,collect_plan,failed,execution_error,true,false,false,controls_not_speedup_metric,not_checked,none,,,,missing,manual,reports/evaluation/common_core_v0/runs/controls_v0_fresh_source_positive_01/tmp_repo/cases/CONS/CONS_0024/runs/mysql/plans/plan_check.json,command_failed; stderr_present; fresh_execution; replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
