case_id,pool,engine,route_id,candidate command if discoverable,whether command is safe to run,expected artifact outputs,hard_negative_semantics,preflight_status,caveat
CONS_0024,consistency,mysql,human_positive,bash cases/CONS/CONS_0024/validation/run_mysql_plan_collection.sh,yes,cases/CONS/CONS_0024/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
CONS_0024,consistency,mysql,hard_negative,bash cases/CONS/CONS_0024/validation/run_mysql_validation.sh,no,cases/CONS/CONS_0024/runs/mysql/result_check.json,expected_mismatch,needs_manual_command_review,replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0024,consistency,spark,native_source,bash cases/CONS/CONS_0024/validation/run_spark_validation.sh,yes,cases/CONS/CONS_0024/runs/spark/result_check.json,unknown,ready_for_fresh_execution,replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
CONS_0024,consistency,spark,human_positive,bash cases/CONS/CONS_0024/validation/run_spark_plan_collection.sh,yes,cases/CONS/CONS_0024/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze
CONS_0024,consistency,spark,hard_negative,bash cases/CONS/CONS_0024/validation/run_spark_validation.sh,no,cases/CONS/CONS_0024/runs/spark/result_check.json,expected_mismatch,needs_manual_command_review,replacement for CONS_0001; human-reviewed consistency candidate; keep not yet admitted until final freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0036,consistency,pg,native_source,bash cases/CONS/CONS_0036/validation/run_pg_validation.sh,yes,cases/CONS/CONS_0036/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,pg,human_positive,bash cases/CONS/CONS_0036/validation/run_pg_plan_collection.sh,yes,cases/CONS/CONS_0036/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,pg,hard_negative,bash cases/CONS/CONS_0036/validation/run_pg_validation.sh,no,cases/CONS/CONS_0036/runs/pg/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0036,consistency,mysql,native_source,bash cases/CONS/CONS_0036/validation/run_mysql_validation.sh,yes,cases/CONS/CONS_0036/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,mysql,human_positive,bash cases/CONS/CONS_0036/validation/run_mysql_plan_collection.sh,yes,cases/CONS/CONS_0036/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,mysql,hard_negative,bash cases/CONS/CONS_0036/validation/run_mysql_validation.sh,no,cases/CONS/CONS_0036/runs/mysql/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0036,consistency,spark,native_source,bash cases/CONS/CONS_0036/validation/run_spark_validation.sh,yes,cases/CONS/CONS_0036/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,spark,human_positive,bash cases/CONS/CONS_0036/validation/run_spark_plan_collection.sh,yes,cases/CONS/CONS_0036/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0036,consistency,spark,hard_negative,bash cases/CONS/CONS_0036/validation/run_spark_validation.sh,no,cases/CONS/CONS_0036/runs/spark/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0037,consistency,pg,native_source,bash cases/CONS/CONS_0037/validation/run_pg_validation.sh,yes,cases/CONS/CONS_0037/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,pg,human_positive,bash cases/CONS/CONS_0037/validation/run_pg_plan_collection.sh,yes,cases/CONS/CONS_0037/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,pg,hard_negative,bash cases/CONS/CONS_0037/validation/run_pg_validation.sh,no,cases/CONS/CONS_0037/runs/pg/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0037,consistency,mysql,native_source,bash cases/CONS/CONS_0037/validation/run_mysql_validation.sh,yes,cases/CONS/CONS_0037/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,mysql,human_positive,bash cases/CONS/CONS_0037/validation/run_mysql_plan_collection.sh,yes,cases/CONS/CONS_0037/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,mysql,hard_negative,bash cases/CONS/CONS_0037/validation/run_mysql_validation.sh,no,cases/CONS/CONS_0037/runs/mysql/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
CONS_0037,consistency,spark,native_source,bash cases/CONS/CONS_0037/validation/run_spark_validation.sh,yes,cases/CONS/CONS_0037/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,spark,human_positive,bash cases/CONS/CONS_0037/validation/run_spark_plan_collection.sh,yes,cases/CONS/CONS_0037/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 consistency candidate; human review required before freeze
CONS_0037,consistency,spark,hard_negative,bash cases/CONS/CONS_0037/validation/run_spark_validation.sh,no,cases/CONS/CONS_0037/runs/spark/result_check.json,expected_mismatch,needs_manual_command_review,common_core_v0 consistency candidate; human review required before freeze; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0003,portability,pg,native_source,bash cases/PORT/PORT_0003/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0003/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0003,portability,pg,human_positive,,no,cases/PORT/PORT_0003/runs/pg/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0003,portability,pg,hard_negative,bash cases/PORT/PORT_0003/validation/run_pg_validation.sh,no,cases/PORT/PORT_0003/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0003,portability,mysql,native_source,bash cases/PORT/PORT_0003/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0003/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0003,portability,mysql,human_positive,,no,cases/PORT/PORT_0003/runs/mysql/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0003,portability,mysql,hard_negative,bash cases/PORT/PORT_0003/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0003/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0003,portability,spark,native_source,bash cases/PORT/PORT_0003/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0003/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0003,portability,spark,human_positive,,no,cases/PORT/PORT_0003/runs/spark/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0003,portability,spark,hard_negative,bash cases/PORT/PORT_0003/validation/run_spark_validation.sh,no,cases/PORT/PORT_0003/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0004,portability,pg,native_source,bash cases/PORT/PORT_0004/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0004/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0004,portability,pg,human_positive,,no,cases/PORT/PORT_0004/runs/pg/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0004,portability,pg,hard_negative,bash cases/PORT/PORT_0004/validation/run_pg_validation.sh,no,cases/PORT/PORT_0004/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0004,portability,mysql,native_source,bash cases/PORT/PORT_0004/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0004/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0004,portability,mysql,human_positive,,no,cases/PORT/PORT_0004/runs/mysql/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0004,portability,mysql,hard_negative,bash cases/PORT/PORT_0004/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0004/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0004,portability,spark,native_source,bash cases/PORT/PORT_0004/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0004/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0004,portability,spark,human_positive,,no,cases/PORT/PORT_0004/runs/spark/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0004,portability,spark,hard_negative,bash cases/PORT/PORT_0004/validation/run_spark_validation.sh,no,cases/PORT/PORT_0004/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0005,portability,pg,native_source,bash cases/PORT/PORT_0005/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0005/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0005,portability,pg,human_positive,,no,cases/PORT/PORT_0005/runs/pg/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0005,portability,pg,hard_negative,bash cases/PORT/PORT_0005/validation/run_pg_validation.sh,no,cases/PORT/PORT_0005/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0005,portability,mysql,native_source,bash cases/PORT/PORT_0005/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0005/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0005,portability,mysql,human_positive,,no,cases/PORT/PORT_0005/runs/mysql/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0005,portability,mysql,hard_negative,bash cases/PORT/PORT_0005/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0005/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0005,portability,spark,native_source,bash cases/PORT/PORT_0005/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0005/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered
PORT_0005,portability,spark,human_positive,,no,cases/PORT/PORT_0005/runs/spark/plans/plan_check.json,unknown,skip_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; missing dedicated human-positive command in preflight
PORT_0005,portability,spark,hard_negative,bash cases/PORT/PORT_0005/validation/run_spark_validation.sh,no,cases/PORT/PORT_0005/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; no dedicated plan-collection command discovered; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0008,portability,pg,native_source,bash cases/PORT/PORT_0008/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0008/runs/pg/result_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,pg,human_positive,bash cases/PORT/PORT_0008/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0008/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,pg,hard_negative,bash cases/PORT/PORT_0008/validation/run_pg_validation.sh,no,cases/PORT/PORT_0008/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0008,portability,mysql,native_source,bash cases/PORT/PORT_0008/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0008/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,mysql,human_positive,bash cases/PORT/PORT_0008/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0008/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,mysql,hard_negative,bash cases/PORT/PORT_0008/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0008/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0008,portability,spark,native_source,bash cases/PORT/PORT_0008/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0008/runs/spark/result_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,spark,human_positive,bash cases/PORT/PORT_0008/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0008/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze
PORT_0008,portability,spark,hard_negative,bash cases/PORT/PORT_0008/validation/run_spark_validation.sh,no,cases/PORT/PORT_0008/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,replacement for PORT_0002; human-reviewed portability candidate; keep not yet admitted until final freeze; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0012,portability,pg,native_source,bash cases/PORT/PORT_0012/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0012/runs/pg/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,pg,human_positive,bash cases/PORT/PORT_0012/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0012/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,pg,hard_negative,bash cases/PORT/PORT_0012/validation/run_pg_validation.sh,no,cases/PORT/PORT_0012/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0012,portability,mysql,native_source,bash cases/PORT/PORT_0012/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0012/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,mysql,human_positive,bash cases/PORT/PORT_0012/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0012/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,mysql,hard_negative,bash cases/PORT/PORT_0012/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0012/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0012,portability,spark,native_source,bash cases/PORT/PORT_0012/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0012/runs/spark/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,spark,human_positive,bash cases/PORT/PORT_0012/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0012/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0012,portability,spark,hard_negative,bash cases/PORT/PORT_0012/validation/run_spark_validation.sh,no,cases/PORT/PORT_0012/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0013,portability,pg,native_source,bash cases/PORT/PORT_0013/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0013/runs/pg/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,pg,human_positive,bash cases/PORT/PORT_0013/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0013/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,pg,hard_negative,bash cases/PORT/PORT_0013/validation/run_pg_validation.sh,no,cases/PORT/PORT_0013/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0013,portability,mysql,native_source,bash cases/PORT/PORT_0013/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0013/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,mysql,human_positive,bash cases/PORT/PORT_0013/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0013/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,mysql,hard_negative,bash cases/PORT/PORT_0013/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0013/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0013,portability,spark,native_source,bash cases/PORT/PORT_0013/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0013/runs/spark/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,spark,human_positive,bash cases/PORT/PORT_0013/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0013/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0013,portability,spark,hard_negative,bash cases/PORT/PORT_0013/validation/run_spark_validation.sh,no,cases/PORT/PORT_0013/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0022,portability,pg,native_source,bash cases/PORT/PORT_0022/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0022/runs/pg/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,pg,human_positive,bash cases/PORT/PORT_0022/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0022/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,pg,hard_negative,bash cases/PORT/PORT_0022/validation/run_pg_validation.sh,no,cases/PORT/PORT_0022/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0022,portability,mysql,native_source,bash cases/PORT/PORT_0022/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0022/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,mysql,human_positive,bash cases/PORT/PORT_0022/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0022/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,mysql,hard_negative,bash cases/PORT/PORT_0022/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0022/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0022,portability,spark,native_source,bash cases/PORT/PORT_0022/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0022/runs/spark/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,spark,human_positive,bash cases/PORT/PORT_0022/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0022/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0022,portability,spark,hard_negative,bash cases/PORT/PORT_0022/validation/run_spark_validation.sh,no,cases/PORT/PORT_0022/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0024,portability,pg,native_source,bash cases/PORT/PORT_0024/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0024/runs/pg/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,pg,human_positive,bash cases/PORT/PORT_0024/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0024/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,pg,hard_negative,bash cases/PORT/PORT_0024/validation/run_pg_validation.sh,no,cases/PORT/PORT_0024/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0024,portability,mysql,native_source,bash cases/PORT/PORT_0024/validation/run_mysql_validation.sh,yes,cases/PORT/PORT_0024/runs/mysql/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,mysql,human_positive,bash cases/PORT/PORT_0024/validation/run_mysql_plan_collection.sh,yes,cases/PORT/PORT_0024/runs/mysql/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,mysql,hard_negative,bash cases/PORT/PORT_0024/validation/run_mysql_validation.sh,no,cases/PORT/PORT_0024/runs/mysql/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0024,portability,spark,native_source,bash cases/PORT/PORT_0024/validation/run_spark_validation.sh,yes,cases/PORT/PORT_0024/runs/spark/result_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,spark,human_positive,bash cases/PORT/PORT_0024/validation/run_spark_plan_collection.sh,yes,cases/PORT/PORT_0024/runs/spark/plans/plan_check.json,unknown,ready_for_fresh_execution,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy
PORT_0024,portability,spark,hard_negative,bash cases/PORT/PORT_0024/validation/run_spark_validation.sh,no,cases/PORT/PORT_0024/runs/spark/result_check.json,expected_engine_failure,needs_manual_command_review,common_core_v0 portability stress candidate; final reporting must separate execution and consistency policy; hard-negative route reuses generic validation script and needs manual semantics check
PORT_0025,portability,pg,native_source,bash cases/PORT/PORT_0025/validation/run_pg_validation.sh,yes,cases/PORT/PORT_0025/runs/pg/result_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,pg,human_positive,bash cases/PORT/PORT_0025/validation/run_pg_plan_collection.sh,yes,cases/PORT/PORT_0025/runs/pg/plans/plan_check.json,unknown,ready_for_fresh_execution,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate
PORT_0025,portability,pg,hard_negative,bash cases/PORT/PORT_0025/validation/run_pg_validation.sh,no,cases/PORT/PORT_0025/runs/pg/result_check.json,expected_engine_failure,needs_manual_command_review,portability stress candidate; normalization caveat; human approved for review slate only; do not overclaim SpeedupTransferRate; hard-negative route reuses generic validation script and needs manual semantics check
