case_id,pool,engine,route_id,method_id,denominator_id,source_sql_path,schema_path,witness_data_path,expected_generated_sql_path,engine_supported_by_current_runner,runner_ready,retrieval_substrate_ready,demo_policy_frozen,contamination_guard_attested,artifact_contract_ready,generation_status_planned,exclusion_or_blocker_reason,claim_boundary
CONS_0037,consistency,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_mysql.sql,cases/CONS/CONS_0037/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0037/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
CONS_0037,consistency,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/CONS/CONS_0037/source.sql,cases/CONS/CONS_0037/schema/ddl_spark.sql,cases/CONS/CONS_0037/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/CONS_0037/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0003,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_pg.sql,cases/PORT/PORT_0003/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0003,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_mysql.sql,cases/PORT/PORT_0003/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0003,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0003/source.sql,cases/PORT/PORT_0003/schema/ddl_spark.sql,cases/PORT/PORT_0003/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0003/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0004,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_pg.sql,cases/PORT/PORT_0004/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0004/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0004,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_mysql.sql,cases/PORT/PORT_0004/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0004/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0004,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0004/source.sql,cases/PORT/PORT_0004/schema/ddl_spark.sql,cases/PORT/PORT_0004/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0004/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0005,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_pg.sql,cases/PORT/PORT_0005/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0005/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0005,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_mysql.sql,cases/PORT/PORT_0005/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0005/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0005,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0005/source.sql,cases/PORT/PORT_0005/schema/ddl_spark.sql,cases/PORT/PORT_0005/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0005/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0008,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_pg.sql,cases/PORT/PORT_0008/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0008/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0008,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_mysql.sql,cases/PORT/PORT_0008/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0008/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0008,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0008/source.sql,cases/PORT/PORT_0008/schema/ddl_spark.sql,cases/PORT/PORT_0008/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0008/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0012,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_pg.sql,cases/PORT/PORT_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0012/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0012,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_mysql.sql,cases/PORT/PORT_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0012/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0012,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0012/source.sql,cases/PORT/PORT_0012/schema/ddl_spark.sql,cases/PORT/PORT_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0012/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0013,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_pg.sql,cases/PORT/PORT_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0013/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0013,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_mysql.sql,cases/PORT/PORT_0013/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0013/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0013,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0013/source.sql,cases/PORT/PORT_0013/schema/ddl_spark.sql,cases/PORT/PORT_0013/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0013/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0022,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_pg.sql,cases/PORT/PORT_0022/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0022/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0022,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_mysql.sql,cases/PORT/PORT_0022/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0022/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0022,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0022/source.sql,cases/PORT/PORT_0022/schema/ddl_spark.sql,cases/PORT/PORT_0022/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0022/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0024,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_pg.sql,cases/PORT/PORT_0024/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0024/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0024,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_mysql.sql,cases/PORT/PORT_0024/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0024/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0024,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0024/source.sql,cases/PORT/PORT_0024/schema/ddl_spark.sql,cases/PORT/PORT_0024/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0024/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0025,portability,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_pg.sql,cases/PORT/PORT_0025/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0025/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0025,portability,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_mysql.sql,cases/PORT/PORT_0025/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0025/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
PORT_0025,portability,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/PORT/PORT_0025/source.sql,cases/PORT/PORT_0025/schema/ddl_spark.sql,cases/PORT/PORT_0025/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/PORT_0025/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0011,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0011/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0011/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0011,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0011/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0011/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0011,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0011/source.sql,cases/LONGTAIL/LONGTAIL_0011/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0011/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0011/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0012,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0012/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0012/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0012,longtail,mysql,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_mysql.sql,cases/LONGTAIL/LONGTAIL_0012/validation/mysql_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0012/mysql/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0012,longtail,spark,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0012/source.sql,cases/LONGTAIL/LONGTAIL_0012/schema/ddl_spark.sql,cases/LONGTAIL/LONGTAIL_0012/validation/spark_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0012/spark/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,current formal R-Bot same-engine runner is not yet demonstrated on this engine; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
LONGTAIL_0013,longtail,pg,r_bot_same_engine_rewrite,r_bot,common_core_v0_40_same_engine_120,cases/LONGTAIL/LONGTAIL_0013/source.sql,cases/LONGTAIL/LONGTAIL_0013/schema/ddl_pg.sql,cases/LONGTAIL/LONGTAIL_0013/validation/pg_witness_data.sql,reports/evaluation/common_core_v0/runs/r_bot_common_core_v0_40_same_engine_generation_01/generated/LONGTAIL_0013/pg/r_bot_same_engine_rewrite.sql,no,no,no,no,no,no,blocked_until_formal_r_bot_gate_closes,PG1 exploratory recovery proved bounded feasibility only; current formal same-engine runner is not benchmark-ready; retrieval substrate/index remain tmp-only; demo policy not benchmark-frozen; contamination guard unattested; artifact contract incomplete; old prior_method_pg10 evidence is historical-only and cannot be reused,coverage_aware_same_denominator_planning_only_not_current_benchmark_metric_evidence
