section_id,table_id,field_or_placeholder,current_draft_value,resolved_value,status,required_action,source_artifact,source_field_or_method,denominator_id,track,engine_scope,claim_boundary,notes
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite non_exact,not_written,26,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_same_engine_rewrite no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot planned,not_written,120,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot exact,not_written,96,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot non_exact,not_written,24,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,direct_llm / direct_llm_execute_repair_1shot no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop planned,not_written,120,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop exact,not_written,72,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop non_exact,not_written,48,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_transpile_same_dialect_noop no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect planned,not_written,120,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect exact,not_written,63,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect non_exact,not_written,57,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,sqlglot / sqlglot_optimize_same_dialect no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 planned,not_written,120,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 exact,not_written,NA_not_found,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 non_exact,not_written,NA_not_found,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,calcite_hep / calcite_hep_fail_closed_120 no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 planned,not_written,9,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 exact,not_written,3,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,exact_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 non_exact,not_written,6,computable_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,failure_rows_exported,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 generation_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,generation_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 parse_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,parse_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 execution_failed,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,execution_failed_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 mismatch,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,mismatch_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 unsupported,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,unsupported_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_original_route_bounded_pg9 no-op,not_written,NA_not_found,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,source_like_or_noop_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
8.6,Table 15,llm_r2 / llm_r2_recovered_extraction_route_v1 planned,not_written,9,filled_from_existing_artifact,route-level failure accounting field can be inserted or computed from retained failure matrix and rejection ledger,reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/table7_failure_accounting_matrix_v3.csv|reports/evaluation/common_core_v0/00_PAPER_EVIDENCE_FREEZE_V1/method_candidate_rejection_accounting_v1.csv,planned_rows,route_specific_denominator,Track A,route_specific,do not conflate candidate rejection accounting with hard-negative rejection,
